Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2001,9,11,2,NA,1205,NA,1329,US,1007,‰NKNOÊ,NA,144,NA,NA,NA,CLT,MCI,809,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1001,NA,1124,US,1007,‰NKNOÊ,NA,83,NA,NA,NA,DCA,CLT,331,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,714,720,818,827,US,1008,N867‰‚,64,67,45,-9,-6,RIC,CLT,256,8,11,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2050,NA,2239,US,1009,‰NKNOÊ,NA,109,NA,NA,NA,CLT,RSW,600,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1055,NA,1221,US,1010,‰NKNOÊ,NA,86,NA,NA,NA,CMH,PHL,405,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2045,NA,2158,US,1014,‰NKNOÊ,NA,73,NA,NA,NA,JAX,CLT,329,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2055,NA,2315,US,1015,‰NKNOÊ,NA,140,NA,NA,NA,PIT,TPA,873,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1235,NA,1455,US,1018,‰NKNOÊ,NA,80,NA,NA,NA,MKE,PIT,431,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1545,NA,1717,US,1021,‰NKNOÊ,NA,92,NA,NA,NA,BOS,PHL,280,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1825,NA,1953,US,1022,‰NKNOÊ,NA,88,NA,NA,NA,PIT,CLT,366,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2055,NA,2138,US,1023,‰NKNOÊ,NA,103,NA,NA,NA,CLT,MEM,512,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2100,NA,2210,US,1024,‰NKNOÊ,NA,70,NA,NA,NA,DCA,SYR,298,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1740,NA,2001,US,1024,‰NKNOÊ,NA,141,NA,NA,NA,FLL,DCA,899,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1650,NA,1746,US,1026,‰NKNOÊ,NA,56,NA,NA,NA,CHS,CLT,168,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1850,NA,1951,US,1026,‰NKNOÊ,NA,121,NA,NA,NA,CLT,ORD,599,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1210,NA,1315,US,1027,‰NKNOÊ,NA,65,NA,NA,NA,PHL,PIT,267,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2045,NA,2115,US,1028,‰NKNOÊ,NA,90,NA,NA,NA,PIT,BNA,462,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2015,NA,2130,US,1030,‰NKNOÊ,NA,75,NA,NA,NA,ATL,CLT,227,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1140,NA,1309,US,1032,‰NKNOÊ,NA,89,NA,NA,NA,PIT,PVD,467,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,751,800,1022,1027,US,1032,N444‰‚,151,147,133,-5,-9,RSW,PIT,966,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1320,NA,1438,US,1034,‰NKNOÊ,NA,78,NA,NA,NA,BWI,CLT,361,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2115,NA,2212,US,1035,‰NKNOÊ,NA,117,NA,NA,NA,CLT,MSY,651,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1810,NA,2012,US,1035,‰NKNOÊ,NA,122,NA,NA,NA,LGA,CLT,544,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,723,725,817,819,US,1036,N745‰Ê,54,54,34,-2,-2,CHS,CLT,168,11,9,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,915,NA,1103,US,1036,‰NKNOÊ,NA,108,NA,NA,NA,CLT,PVD,683,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1225,NA,1342,US,1038,‰NKNOÊ,NA,77,NA,NA,NA,CLT,DCA,331,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1009,NA,1128,US,1038,‰NKNOÊ,NA,79,NA,NA,NA,JAX,CLT,329,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1330,NA,1525,US,1039,‰NKNOÊ,NA,115,NA,NA,NA,CLT,FLL,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1050,NA,1236,US,1039,‰NKNOÊ,NA,106,NA,NA,NA,EWR,CLT,529,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1143,NA,1257,US,1040,‰NKNOÊ,NA,74,NA,NA,NA,ROC,PHL,257,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2120,NA,2236,US,1041,‰NKNOÊ,NA,76,NA,NA,NA,DCA,PVD,357,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1915,NA,1959,US,1042,‰NKNOÊ,NA,44,NA,NA,NA,CAE,CLT,88,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2050,NA,2154,US,1042,‰NKNOÊ,NA,64,NA,NA,NA,CLT,CHA,242,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,742,745,849,900,US,1045,N897‰‚,67,75,54,-11,-3,PIT,RDU,328,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,614,615,709,702,US,1046,N862‰‚,55,47,38,7,-1,CRW,PIT,164,7,10,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1400,NA,1522,US,1048,‰NKNOÊ,NA,82,NA,NA,NA,PIT,LGA,335,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,553,600,816,829,US,1049,N422‰‚,83,89,63,-13,-7,ORD,PIT,412,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,908,914,NA,1129,US,1049,N422‰‚,NA,135,NA,NA,-6,PIT,MCO,834,0,14,0,NA,1,NA,NA,NA,NA,NA
2001,9,11,2,NA,2044,NA,2200,US,1050,‰NKNOÊ,NA,76,NA,NA,NA,IAD,CLT,321,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1410,NA,1508,US,1051,‰NKNOÊ,NA,58,NA,NA,NA,CLT,SAV,213,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,720,725,901,902,US,1052,N518A‰,101,97,73,-1,-5,DTW,PHL,453,10,18,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1345,NA,1530,US,1053,‰NKNOÊ,NA,165,NA,NA,NA,CLT,DFW,936,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2230,NA,2347,US,1054,‰NKNOÊ,NA,77,NA,NA,NA,CLT,IAD,321,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1200,NA,1315,US,1055,‰NKNOÊ,NA,75,NA,NA,NA,ALB,DCA,318,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1355,NA,1628,US,1055,‰NKNOÊ,NA,153,NA,NA,NA,DCA,FLL,899,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1740,NA,1857,US,1057,‰NKNOÊ,NA,77,NA,NA,NA,ROC,PHL,257,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,908,910,1005,1003,US,1058,N892‰‚,57,53,40,2,-2,CLT,ILM,185,4,13,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1535,NA,1656,US,1059,‰NKNOÊ,NA,81,NA,NA,NA,CLT,ATL,227,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,621,625,713,712,US,1060,N508A‰,52,47,37,1,-4,FAY,CLT,118,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1900,NA,2044,US,1061,‰NKNOÊ,NA,104,NA,NA,NA,CLT,BUF,546,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1140,NA,1249,US,1062,‰NKNOÊ,NA,69,NA,NA,NA,PIT,RIC,259,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1400,NA,1450,US,1063,‰NKNOÊ,NA,50,NA,NA,NA,PIT,CMH,144,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1100,NA,1216,US,1065,‰NKNOÊ,NA,76,NA,NA,NA,RDU,PHL,336,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1851,NA,2139,US,1066,‰NKNOÊ,NA,108,NA,NA,NA,MSY,CLT,651,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,955,NA,1125,US,1067,‰NKNOÊ,NA,90,NA,NA,NA,PHL,GSO,365,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1655,NA,1755,US,1068,‰NKNOÊ,NA,60,NA,NA,NA,PIT,AVP,243,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2230,NA,11,US,1069,‰NKNOÊ,NA,101,NA,NA,NA,CLT,SRQ,547,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1940,NA,2137,US,1069,‰NKNOÊ,NA,117,NA,NA,NA,EWR,CLT,529,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1920,NA,2013,US,1070,‰NKNOÊ,NA,53,NA,NA,NA,MDT,PIT,185,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,800,805,NA,1049,US,1071,N707‰Ê,NA,224,NA,NA,-5,PHL,DFW,1302,0,40,0,NA,1,NA,NA,NA,NA,NA
2001,9,11,2,729,735,813,828,US,1072,N850‰‚,44,53,30,-15,-6,CMH,PIT,144,6,8,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,805,810,915,912,US,1073,N869‰‚,70,62,42,3,-5,CLT,SAV,213,5,23,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1355,NA,1557,US,1075,‰NKNOÊ,NA,182,NA,NA,NA,PHL,MCI,1038,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2015,NA,2313,US,1076,‰NKNOÊ,NA,118,NA,NA,NA,ORD,PHL,678,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2110,NA,2243,US,1077,‰NKNOÊ,NA,93,NA,NA,NA,CLT,MCO,468,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,940,NA,1056,US,1080,‰NKNOÊ,NA,76,NA,NA,NA,PHL,BUF,279,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,610,615,845,846,US,1080,N423‰‚,155,151,136,-1,-5,TPA,PHL,920,4,15,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1115,NA,1250,US,1081,‰NKNOÊ,NA,95,NA,NA,NA,PHL,CLT,448,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1530,NA,1720,US,1082,‰NKNOÊ,NA,110,NA,NA,NA,CLT,LGA,544,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1248,NA,1441,US,1082,‰NKNOÊ,NA,113,NA,NA,NA,PBI,CLT,590,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,740,745,1009,1004,US,1085,N830‰‚,149,139,125,5,-5,PIT,TPA,873,3,21,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1650,NA,1733,US,1087,‰NKNOÊ,NA,43,NA,NA,NA,CLT,AVL,92,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1135,NA,1239,US,1092,‰NKNOÊ,NA,64,NA,NA,NA,SYR,PHL,228,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1640,NA,1731,US,1093,‰NKNOÊ,NA,51,NA,NA,NA,RDU,CLT,130,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1850,NA,1959,US,1094,‰NKNOÊ,NA,69,NA,NA,NA,CLT,ORF,290,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1410,NA,1513,US,1095,‰NKNOÊ,NA,63,NA,NA,NA,PIT,BWI,210,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,655,700,814,823,US,1096,N807‰‚,79,83,56,-9,-5,PIT,EWR,319,11,12,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1758,NA,2101,US,1097,‰NKNOÊ,NA,123,NA,NA,NA,BNA,PHL,675,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1210,NA,1330,US,1098,‰NKNOÊ,NA,80,NA,NA,NA,CLT,BWI,361,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,724,730,821,832,US,1099,N631A‰,57,62,40,-11,-6,BWI,PIT,210,7,10,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,721,725,904,909,US,1102,N522A‰,103,104,86,-5,-4,JAX,DCA,634,5,12,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1744,NA,1906,US,1103,‰NKNOÊ,NA,82,NA,NA,NA,BUF,PHL,279,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2030,NA,2206,US,1104,‰NKNOÊ,NA,96,NA,NA,NA,PHL,BOS,280,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,721,728,835,845,US,1105,N346‰‚,74,77,54,-10,-7,BUF,PHL,279,8,12,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1620,NA,1751,US,1106,‰NKNOÊ,NA,91,NA,NA,NA,PIT,PVD,467,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2055,NA,2157,US,1107,‰NKNOÊ,NA,62,NA,NA,NA,CLT,SAV,213,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,625,632,842,841,US,1108,N439‰‚,77,69,61,1,-7,BNA,CLT,329,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,930,NA,1143,US,1108,‰NKNOÊ,NA,133,NA,NA,NA,CLT,BOS,728,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,756,800,908,916,US,1110,N724‰Ê,72,76,52,-8,-4,CLT,DCA,331,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1830,NA,2006,US,1112,‰NKNOÊ,NA,96,NA,NA,NA,PVD,PIT,467,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1756,NA,2000,US,1114,‰NKNOÊ,NA,124,NA,NA,NA,ATL,PHL,665,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1130,NA,1157,US,1115,‰NKNOÊ,NA,87,NA,NA,NA,PIT,MKE,431,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,835,NA,1019,US,1117,‰NKNOÊ,NA,104,NA,NA,NA,LGA,PIT,335,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2015,NA,2303,US,1119,‰NKNOÊ,NA,168,NA,NA,NA,PHL,PBI,951,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,556,600,822,818,US,1120,N820‰‚,146,138,126,4,-4,MCO,PIT,834,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1355,NA,1546,US,1121,‰NKNOÊ,NA,111,NA,NA,NA,LGA,CLT,544,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1600,NA,1714,US,1122,‰NKNOÊ,NA,74,NA,NA,NA,PIT,RDU,328,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1955,NA,2233,US,1127,‰NKNOÊ,NA,158,NA,NA,NA,PHL,MCO,861,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,742,745,914,913,US,1130,N718‰Ê,92,88,64,1,-3,PIT,PVD,467,6,22,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1935,NA,2113,US,1134,‰NKNOÊ,NA,98,NA,NA,NA,ATL,PIT,526,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,617,620,725,734,US,1135,N395‰‚,68,74,50,-9,-3,LGA,BUF,292,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2140,NA,2233,US,1136,‰NKNOÊ,NA,53,NA,NA,NA,PHL,BWI,90,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1600,NA,1659,US,1139,‰NKNOÊ,NA,59,NA,NA,NA,PIT,ROA,219,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1540,NA,1735,US,1140,‰NKNOÊ,NA,175,NA,NA,NA,CLT,MSP,930,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1750,NA,1841,US,1141,‰NKNOÊ,NA,51,NA,NA,NA,CLT,ROA,155,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1442,NA,1715,US,1141,‰NKNOÊ,NA,93,NA,NA,NA,MEM,CLT,512,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1005,NA,1055,US,1142,‰NKNOÊ,NA,50,NA,NA,NA,CMH,PIT,144,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,939,NA,1106,US,1144,‰NKNOÊ,NA,87,NA,NA,NA,CLT,SDF,336,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,553,600,704,708,US,1146,N776A‰,71,68,53,-4,-7,ALB,PHL,212,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,752,615,1030,827,US,1151,N890‰‚,98,72,57,123,97,BHM,CLT,351,31,10,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,930,NA,1012,US,1151,‰NKNOÊ,NA,42,NA,NA,NA,CLT,GSP,75,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1100,NA,1226,US,1152,‰NKNOÊ,NA,86,NA,NA,NA,PIT,CLT,366,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1056,NA,1210,US,1153,‰NKNOÊ,NA,74,NA,NA,NA,SDF,PIT,335,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1930,NA,2143,US,1154,‰NKNOÊ,NA,133,NA,NA,NA,MCO,PIT,834,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1840,NA,2109,US,1156,‰NKNOÊ,NA,89,NA,NA,NA,ORD,PIT,412,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1750,NA,1934,US,1157,‰NKNOÊ,NA,104,NA,NA,NA,BUF,CLT,546,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,637,645,835,842,US,1159,N780A‰,118,117,97,-7,-8,ATL,PHL,665,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2230,NA,2333,US,1160,‰NKNOÊ,NA,63,NA,NA,NA,CLT,RIC,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1135,NA,1251,US,1161,‰NKNOÊ,NA,76,NA,NA,NA,PIT,PHL,267,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,757,800,921,925,US,1162,N604A‰,84,85,57,-4,-3,PIT,BDL,406,6,21,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1850,NA,2123,US,1163,‰NKNOÊ,NA,93,NA,NA,NA,IND,CLT,428,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1910,NA,2023,US,1164,‰NKNOÊ,NA,73,NA,NA,NA,BDL,PHL,196,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1415,NA,1502,US,1165,‰NKNOÊ,NA,47,NA,NA,NA,BWI,PHL,90,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1605,NA,1734,US,1165,‰NKNOÊ,NA,149,NA,NA,NA,PHL,STL,813,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,858,905,1042,1028,US,1166,N424‰‚,104,83,64,14,-7,PIT,CLT,366,27,13,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,655,700,820,831,US,1167,N813‰‚,85,91,56,-11,-5,BOS,PHL,280,9,20,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,839,845,1002,1016,US,1168,N434‰‚,83,91,61,-14,-6,BOS,PHL,280,5,17,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,753,800,943,1002,US,1170,N714‰Ê,110,122,92,-19,-7,BDL,CLT,644,4,14,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2100,NA,2221,US,1171,‰NKNOÊ,NA,81,NA,NA,NA,CLT,BWI,361,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1343,NA,1435,US,1172,‰NKNOÊ,NA,52,NA,NA,NA,RDU,CLT,130,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1515,NA,1613,US,1173,‰NKNOÊ,NA,118,NA,NA,NA,CLT,ORD,599,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1852,NA,2015,US,1174,‰NKNOÊ,NA,83,NA,NA,NA,DCA,CLT,331,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2230,NA,2320,US,1175,‰NKNOÊ,NA,50,NA,NA,NA,CLT,TYS,177,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2045,NA,2142,US,1176,‰NKNOÊ,NA,57,NA,NA,NA,PIT,DAY,215,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1005,NA,1136,US,1177,‰NKNOÊ,NA,91,NA,NA,NA,CLE,CLT,430,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1215,NA,1310,US,1177,‰NKNOÊ,NA,55,NA,NA,NA,CLT,TYS,177,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1019,NA,1245,US,1178,‰NKNOÊ,NA,86,NA,NA,NA,IND,CLT,428,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1845,NA,2003,US,1179,‰NKNOÊ,NA,78,NA,NA,NA,ALB,PIT,367,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2055,NA,2328,US,1179,‰NKNOÊ,NA,153,NA,NA,NA,PIT,RSW,966,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2140,NA,2304,US,1180,‰NKNOÊ,NA,84,NA,NA,NA,PHL,BTV,336,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1400,NA,1508,US,1181,‰NKNOÊ,NA,128,NA,NA,NA,PIT,MSP,726,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1805,NA,2212,US,1183,‰NKNOÊ,NA,247,NA,NA,NA,PHL,SJU,1576,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1530,NA,1648,US,1183,‰NKNOÊ,NA,78,NA,NA,NA,ROC,PHL,257,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1955,NA,2122,US,1184,‰NKNOÊ,NA,87,NA,NA,NA,PHL,MHT,290,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1340,NA,1454,US,1185,‰NKNOÊ,NA,74,NA,NA,NA,PHL,PIT,267,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1535,NA,1735,US,1185,‰NKNOÊ,NA,180,NA,NA,NA,PIT,IAH,1117,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2050,NA,2154,US,1187,‰NKNOÊ,NA,64,NA,NA,NA,PIT,BWI,210,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,610,615,652,703,US,1188,N442‰‚,42,48,28,-11,-5,BWI,PHL,90,3,11,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1700,NA,1819,US,1189,‰NKNOÊ,NA,79,NA,NA,NA,ALB,DCA,318,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1900,NA,2119,US,1189,‰NKNOÊ,NA,139,NA,NA,NA,DCA,MCO,759,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,807,810,NA,1036,US,1190,N385‰‚,NA,86,NA,NA,-3,BNA,PIT,462,0,13,0,NA,1,NA,NA,NA,NA,NA
2001,9,11,2,NA,945,NA,1148,US,1191,‰NKNOÊ,NA,123,NA,NA,NA,CLT,MIA,650,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1400,NA,1801,US,1192,‰NKNOÊ,NA,241,NA,NA,NA,SJU,PHL,1576,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1510,NA,1636,US,1193,‰NKNOÊ,NA,86,NA,NA,NA,BDL,PIT,406,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2230,NA,2353,US,1194,‰NKNOÊ,NA,83,NA,NA,NA,PIT,BTV,454,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,813,815,NA,1024,US,1197,N715‰Ê,NA,189,NA,NA,-2,PHL,MSP,980,0,50,0,NA,1,NA,NA,NA,NA,NA
2001,9,11,2,NA,950,NA,1133,US,1198,‰NKNOÊ,NA,103,NA,NA,NA,CLT,LGA,544,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1910,NA,2200,US,1199,‰NKNOÊ,NA,110,NA,NA,NA,ORD,CLT,599,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2100,NA,2225,US,1200,‰NKNOÊ,NA,85,NA,NA,NA,DCA,MHT,407,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1755,NA,2002,US,1200,‰NKNOÊ,NA,127,NA,NA,NA,MCO,DCA,759,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,900,NA,1645,US,1202,‰NKNOÊ,NA,285,NA,NA,NA,SFO,PIT,2254,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1850,NA,2011,US,1203,‰NKNOÊ,NA,81,NA,NA,NA,CLT,BWI,361,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,835,825,1001,950,US,1204,N413‰‚,86,85,71,11,10,CLE,CLT,430,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1045,NA,1142,US,1204,‰NKNOÊ,NA,57,NA,NA,NA,CLT,SAV,213,0,0,1,NA,0,NA,NA,NA,NA,NA
