Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,1,19,4,736,740,841,901,US,258,N424US,65,81,56,-20,-4,CLT,PIT,366,3,6,0,NA,0,0,0,0,0,0
2006,1,19,4,1732,1735,1850,1859,US,440,N425US,78,84,58,-9,-3,CLT,PIT,366,7,13,0,NA,0,0,0,0,0,0
2006,1,19,4,1547,1545,1712,1705,US,468,N121UW,85,80,68,7,2,CLT,PIT,366,6,11,0,NA,0,0,0,0,0,0
2006,1,19,4,1302,1305,1422,1428,US,827,N418US,80,83,60,-6,-3,CLT,PIT,366,4,16,0,NA,0,0,0,0,0,0
2006,1,19,4,1918,1915,2033,2035,US,871,N702UW,75,80,59,-2,3,CLT,PIT,366,5,11,0,NA,0,0,0,0,0,0
2006,1,19,4,1551,1555,1743,1746,US,88,N732UW,112,111,90,-3,-4,CLT,PVD,683,3,19,0,NA,0,0,0,0,0,0
2006,1,19,4,2126,2135,2312,2330,US,92,N432US,106,115,94,-18,-9,CLT,PVD,683,4,8,0,NA,0,0,0,0,0,0
2006,1,19,4,950,955,1144,1151,US,408,N511AU,114,116,90,-7,-5,CLT,PVD,683,2,22,0,NA,0,0,0,0,0,0
2006,1,19,4,1924,1930,2105,2123,US,834,N606AU,101,113,89,-18,-6,CLT,PVD,683,3,9,0,NA,0,0,0,0,0,0
2006,1,19,4,1440,1405,1621,1554,US,1148,N753UW,101,109,88,27,35,CLT,PVD,683,4,9,0,NA,0,27,0,0,0,0
2006,1,19,4,1609,1610,1658,1701,US,396,N533AU,49,51,31,-3,-1,CLT,RDU,130,2,16,0,NA,0,0,0,0,0,0
2006,1,19,4,1109,1115,1149,1207,US,423,N574US,40,52,28,-18,-6,CLT,RDU,130,4,8,0,NA,0,0,0,0,0,0
2006,1,19,4,918,920,1002,1012,US,426,N518AU,44,52,28,-10,-2,CLT,RDU,130,4,12,0,NA,0,0,0,0,0,0
2006,1,19,4,1237,1245,1323,1333,US,849,N517AU,46,48,29,-10,-8,CLT,RDU,130,3,14,0,NA,0,0,0,0,0,0
2006,1,19,4,1915,1915,2000,2003,US,1064,N514AU,45,48,33,-3,0,CLT,RDU,130,4,8,0,NA,0,0,0,0,0,0
2006,1,19,4,1753,1755,1838,1846,US,1256,N422US,45,51,31,-8,-2,CLT,RDU,130,3,11,0,NA,0,0,0,0,0,0
2006,1,19,4,1544,1545,1641,1646,US,90,N740UW,57,61,44,-5,-1,CLT,RIC,256,3,10,0,NA,0,0,0,0,0,0
2006,1,19,4,1232,1225,1321,1323,US,318,N518AU,49,58,40,-2,7,CLT,RIC,256,3,6,0,NA,0,0,0,0,0,0
2006,1,19,4,1935,1925,2038,2030,US,664,N113UW,63,65,43,8,10,CLT,RIC,256,6,14,0,NA,0,0,0,0,0,0
2006,1,19,4,2142,2145,2242,2251,US,798,N103UW,60,66,40,-9,-3,CLT,RIC,256,5,15,0,NA,0,0,0,0,0,0
2006,1,19,4,1930,1935,2110,2124,US,519,N449US,100,109,81,-14,-5,CLT,ROC,573,2,17,0,NA,0,0,0,0,0,0
2006,1,19,4,1400,1405,1537,1554,US,297,N610AU,97,109,85,-17,-5,CLT,RSW,600,3,9,0,NA,0,0,0,0,0,0
2006,1,19,4,1302,1300,1449,1452,US,435,N631AU,107,112,85,-3,2,CLT,RSW,600,3,19,0,NA,0,0,0,0,0,0
2006,1,19,4,2211,2145,2351,2339,US,545,N611AU,100,114,86,12,26,CLT,RSW,600,4,10,0,NA,0,0,0,0,0,0
2006,1,19,4,1142,1135,1332,1331,US,1052,N621AU,110,116,84,1,7,CLT,RSW,600,4,22,0,NA,0,0,0,0,0,0
2006,1,19,4,1744,1745,2020,2000,US,83,N109UW,336,315,310,20,-1,CLT,SAN,2077,3,23,0,NA,0,0,0,20,0,0
2006,1,19,4,1755,1755,2043,2036,US,59,N701UW,348,341,324,7,0,CLT,SEA,2279,4,20,0,NA,0,0,0,0,0,0
2006,1,19,4,1614,1615,1931,1856,US,37,N169UW,377,341,349,35,-1,CLT,SFO,2296,7,21,0,NA,0,0,0,35,0,0
2006,1,19,4,931,930,1215,1216,US,55,N183UW,344,346,329,-1,1,CLT,SFO,2296,5,10,0,NA,0,0,0,0,0,0
2006,1,19,4,1725,1730,2007,2012,US,1167,N161UW,342,342,329,-5,-5,CLT,SFO,2296,5,8,0,NA,0,0,0,0,0,0
2006,1,19,4,1241,1140,1700,1604,US,168,N648US,199,204,175,56,61,CLT,SJU,1474,4,20,0,NA,0,0,0,0,0,56
2006,1,19,4,1025,930,1433,1357,US,1297,N656US,188,207,174,36,55,CLT,SJU,1474,5,9,0,NA,0,36,0,0,0,0
2006,1,19,4,1105,1110,1238,1300,US,1293,N426US,93,110,81,-22,-5,CLT,SRQ,547,2,10,0,NA,0,0,0,0,0,0
2006,1,19,4,1130,1130,1546,1602,US,1480,N617AU,196,212,173,-16,0,CLT,STT,1520,4,19,0,NA,0,0,0,0,0,0
2006,1,19,4,1955,1935,2148,2126,US,962,N423US,113,111,89,22,20,CLT,SYR,603,4,20,0,NA,0,0,0,2,0,20
2006,1,19,4,741,745,925,922,US,220,N756UW,104,97,73,3,-4,CLT,TPA,508,4,27,0,NA,0,0,0,0,0,0
2006,1,19,4,2144,2145,2315,2326,US,237,N604AU,91,101,73,-11,-1,CLT,TPA,508,3,15,0,NA,0,0,0,0,0,0
2006,1,19,4,1701,1700,1832,1837,US,351,N777AU,91,97,79,-5,1,CLT,TPA,508,4,8,0,NA,0,0,0,0,0,0
2006,1,19,4,1241,1240,1411,1419,US,356,N422US,90,99,74,-8,1,CLT,TPA,508,2,14,0,NA,0,0,0,0,0,0
2006,1,19,4,1546,1545,1720,1721,US,553,N177UW,94,96,76,-1,1,CLT,TPA,508,4,14,0,NA,0,0,0,0,0,0
2006,1,19,4,927,930,1055,1114,US,561,N627AU,88,104,73,-19,-3,CLT,TPA,508,3,12,0,NA,0,0,0,0,0,0
2006,1,19,4,1127,1135,1311,1318,US,1021,N186UW,104,103,81,-7,-8,CLT,TPA,508,4,19,0,NA,0,0,0,0,0,0
2006,1,19,4,2015,1940,2138,2121,US,1205,N178UW,83,101,73,17,35,CLT,TPA,508,3,7,0,NA,0,15,0,0,0,2
2006,1,19,4,1930,1935,2046,2049,US,92,N432US,76,74,59,-3,-5,CMH,CLT,346,10,7,0,NA,0,0,0,0,0,0
2006,1,19,4,656,700,805,819,US,786,N393US,69,79,53,-14,-4,CMH,CLT,346,6,10,0,NA,0,0,0,0,0,0
2006,1,19,4,1159,1155,1307,1309,US,862,N434US,68,74,56,-2,4,CMH,CLT,346,7,5,0,NA,0,0,0,0,0,0
2006,1,19,4,746,750,858,903,US,343,N353US,72,73,46,-5,-4,CMH,DCA,322,9,17,0,NA,0,0,0,0,0,0
2006,1,19,4,900,900,1057,1032,US,372,N680AW,297,272,280,25,0,CMH,LAS,1772,8,9,0,NA,0,0,0,25,0,0
2006,1,19,4,2012,2015,2151,2139,US,747,N669AW,279,264,262,12,-3,CMH,LAS,1772,9,8,0,NA,0,0,0,0,0,0
2006,1,19,4,1704,1705,1938,1925,US,188,N604AW,274,260,258,13,-1,CMH,PHX,1671,5,11,0,NA,0,0,0,0,0,0
2006,1,19,4,741,742,1020,1016,US,280,N668AW,279,274,263,4,-1,CMH,PHX,1671,6,10,0,NA,0,0,0,0,0,0
2006,1,19,4,2110,2110,2217,2223,US,542,N427US,67,73,54,-6,0,DCA,ALB,318,3,10,0,NA,0,0,0,0,0,0
2006,1,19,4,947,955,1055,1112,US,1654,N820MD,68,77,58,-17,-8,DCA,ALB,318,2,8,0,NA,0,0,0,0,0,0
2006,1,19,4,730,730,932,923,US,1663,N821MD,122,113,84,9,0,DCA,ATL,547,6,32,0,NA,0,0,0,0,0,0
2006,1,19,4,1550,1555,1740,1749,US,1681,N814MD,110,114,91,-9,-5,DCA,ATL,547,12,7,0,NA,0,0,0,0,0,0
2006,1,19,4,2101,2110,2210,2220,US,566,N711UW,69,70,55,-10,-9,DCA,BDL,313,3,11,0,NA,0,0,0,0,0,0
2006,1,19,4,956,1000,1100,1114,US,716,N717UW,64,74,54,-14,-4,DCA,BDL,313,3,7,0,NA,0,0,0,0,0,0
2006,1,19,4,1527,1540,1635,1650,US,1182,N438US,68,70,53,-15,-13,DCA,BDL,313,3,12,0,NA,0,0,0,0,0,0
2006,1,19,4,1839,1830,1935,1940,US,1688,N817MD,56,70,48,-5,9,DCA,BDL,313,2,6,0,NA,0,0,0,0,0,0
2006,1,19,4,1149,1155,1255,1303,US,1700,N814MD,66,68,48,-8,-6,DCA,BDL,313,3,15,0,NA,0,0,0,0,0,0
2006,1,19,4,1918,1920,2015,2013,US,1647,N807MD,117,113,96,2,-2,DCA,BNA,562,8,13,0,NA,0,0,0,0,0,0
2006,1,19,4,639,645,753,804,US,2022,N733UW,74,79,63,-11,-6,DCA,BOS,399,4,7,0,NA,0,0,0,0,0,0
2006,1,19,4,739,745,853,906,US,2024,N770UW,74,81,63,-13,-6,DCA,BOS,399,5,6,0,NA,0,0,0,0,0,0
2006,1,19,4,837,845,957,1010,US,2026,N747UW,80,85,64,-13,-8,DCA,BOS,399,5,11,0,NA,0,0,0,0,0,0
2006,1,19,4,941,945,1103,1108,US,2028,N751UW,82,83,70,-5,-4,DCA,BOS,399,6,6,0,NA,0,0,0,0,0,0
2006,1,19,4,1043,1045,1154,1207,US,2030,N750UW,71,82,60,-13,-2,DCA,BOS,399,3,8,0,NA,0,0,0,0,0,0
2006,1,19,4,1141,1145,1251,1305,US,2032,N744UW,70,80,60,-14,-4,DCA,BOS,399,4,6,0,NA,0,0,0,0,0,0
2006,1,19,4,1243,1245,1359,1405,US,2034,N767UW,76,80,64,-6,-2,DCA,BOS,399,4,8,0,NA,0,0,0,0,0,0
2006,1,19,4,1341,1345,1501,1507,US,2036,N760UW,80,82,64,-6,-4,DCA,BOS,399,5,11,0,NA,0,0,0,0,0,0
2006,1,19,4,1438,1445,1602,1607,US,2038,N703UW,84,82,70,-5,-7,DCA,BOS,399,5,9,0,NA,0,0,0,0,0,0
2006,1,19,4,1541,1545,1659,1707,US,2040,N754UW,78,82,68,-8,-4,DCA,BOS,399,4,6,0,NA,0,0,0,0,0,0
2006,1,19,4,1636,1645,1750,1807,US,2042,N750UW,74,82,63,-17,-9,DCA,BOS,399,4,7,0,NA,0,0,0,0,0,0
2006,1,19,4,1741,1745,1859,1908,US,2044,N763UW,78,83,62,-9,-4,DCA,BOS,399,5,11,0,NA,0,0,0,0,0,0
2006,1,19,4,1844,1845,1959,2007,US,2046,N755UW,75,82,62,-8,-1,DCA,BOS,399,4,9,0,NA,0,0,0,0,0,0
2006,1,19,4,1941,1945,2052,2110,US,2048,N744UW,71,85,60,-18,-4,DCA,BOS,399,3,8,0,NA,0,0,0,0,0,0
2006,1,19,4,2055,2100,2207,2221,US,2050,N767UW,72,81,60,-14,-5,DCA,BOS,399,3,9,0,NA,0,0,0,0,0,0
2006,1,19,4,1533,1535,1653,1659,US,1642,N803MD,80,84,65,-6,-2,DCA,BTV,437,5,10,0,NA,0,0,0,0,0,0
2006,1,19,4,2107,2105,2229,2228,US,1660,N820MD,82,83,66,1,2,DCA,BTV,437,2,14,0,NA,0,0,0,0,0,0
2006,1,19,4,953,1000,1059,1111,US,343,N353US,66,71,46,-12,-7,DCA,BUF,296,3,17,0,NA,0,0,0,0,0,0
2006,1,19,4,1503,1510,1602,1619,US,374,N730UW,59,69,53,-17,-7,DCA,BUF,296,1,5,0,NA,0,0,0,0,0,0
2006,1,19,4,2108,2115,2212,2223,US,556,N177UW,64,68,53,-11,-7,DCA,BUF,296,2,9,0,NA,0,0,0,0,0,0
2006,1,19,4,1339,1345,1506,1507,US,19,N732UW,87,82,57,-1,-6,DCA,CLT,331,6,24,0,NA,0,0,0,0,0,0
2006,1,19,4,554,600,702,715,US,89,N753UW,68,75,54,-13,-6,DCA,CLT,331,3,11,0,NA,0,0,0,0,0,0
2006,1,19,4,1139,1145,1244,1305,US,348,N113UW,65,80,54,-21,-6,DCA,CLT,331,2,9,0,NA,0,0,0,0,0,0
2006,1,19,4,1903,1855,2019,2016,US,383,N352US,76,81,61,3,8,DCA,CLT,331,3,12,0,NA,0,0,0,0,0,0
2006,1,19,4,NA,1655,NA,1817,US,493,0,NA,82,NA,NA,NA,DCA,CLT,331,0,0,1,A,0,0,0,0,0,0
2006,1,19,4,657,700,810,821,US,611,N113UW,73,81,55,-11,-3,DCA,CLT,331,4,14,0,NA,0,0,0,0,0,0
2006,1,19,4,1449,1455,1602,1617,US,1167,N161UW,73,82,57,-15,-6,DCA,CLT,331,4,12,0,NA,0,0,0,0,0,0
2006,1,19,4,1013,1020,1138,1144,US,1401,N418US,85,84,57,-6,-7,DCA,CLT,331,13,15,0,NA,0,0,0,0,0,0
2006,1,19,4,845,850,1004,1015,US,1449,N182UW,79,85,57,-11,-5,DCA,CLT,331,7,15,0,NA,0,0,0,0,0,0
2006,1,19,4,1931,1930,2040,2048,US,389,N375US,69,78,56,-8,1,DCA,CMH,322,3,10,0,NA,0,0,0,0,0,0
2006,1,19,4,1908,1915,2155,2144,US,1621,N826MD,227,209,197,11,-7,DCA,DFW,1192,16,14,0,NA,0,0,0,0,0,0
2006,1,19,4,830,825,1113,1055,US,1685,N803MD,223,210,197,18,5,DCA,DFW,1192,15,11,0,NA,0,0,0,18,0,0
2006,1,19,4,1342,1345,1619,1614,US,1705,N821MD,217,209,194,5,-3,DCA,DFW,1192,8,15,0,NA,0,0,0,0,0,0
2006,1,19,4,850,850,1129,1127,US,63,N438US,159,157,132,2,0,DCA,FLL,899,3,24,0,NA,0,0,0,0,0,0
2006,1,19,4,1911,1915,2132,2145,US,547,N122UW,141,150,125,-13,-4,DCA,FLL,899,3,13,0,NA,0,0,0,0,0,0
2006,1,19,4,1003,1000,1233,1233,US,761,N715UW,150,153,130,0,3,DCA,FLL,899,4,16,0,NA,0,0,0,0,0,0
2006,1,19,4,726,730,947,959,US,771,N758UW,141,149,128,-12,-4,DCA,FLL,899,2,11,0,NA,0,0,0,0,0,0
2006,1,19,4,1349,1355,1635,1629,US,1249,N427US,166,154,131,6,-6,DCA,FLL,899,2,33,0,NA,0,0,0,0,0,0
2006,1,19,4,1340,1345,1608,1612,US,1665,N820MD,208,207,187,-4,-5,DCA,IAH,1208,8,13,0,NA,0,0,0,0,0,0
2006,1,19,4,1616,1625,1800,1814,US,101,N516AU,104,109,87,-14,-9,DCA,IND,499,7,10,0,NA,0,0,0,0,0,0
2006,1,19,4,651,655,841,841,US,141,N783AU,110,106,85,0,-4,DCA,IND,499,11,14,0,NA,0,0,0,0,0,0
2006,1,19,4,1349,1335,1554,1535,US,93,N352US,125,120,102,19,14,DCA,JAX,634,6,17,0,NA,0,14,0,5,0,0
2006,1,19,4,823,830,1023,1036,US,175,N732UW,120,126,96,-13,-7,DCA,JAX,634,14,10,0,NA,0,0,0,0,0,0
2006,1,19,4,1927,1920,2115,2123,US,533,N712UW,108,123,94,-8,7,DCA,JAX,634,6,8,0,NA,0,0,0,0,0,0
2006,1,19,4,830,830,1111,1049,US,868,N810AW,341,319,325,22,0,DCA,LAS,2089,3,13,0,NA,0,0,0,22,0,0
2006,1,19,4,556,600,652,700,US,2158,N751UW,56,60,38,-8,-4,DCA,LGA,214,7,11,0,NA,0,0,0,0,0,0
2006,1,19,4,657,700,819,805,US,2160,N764UW,82,65,52,14,-3,DCA,LGA,214,11,19,0,NA,0,0,0,0,0,0
2006,1,19,4,755,800,908,905,US,2162,N744UW,73,65,49,3,-5,DCA,LGA,214,11,13,0,NA,0,0,0,0,0,0
2006,1,19,4,928,900,1042,1009,US,2164,N767UW,74,69,47,33,28,DCA,LGA,214,19,8,0,NA,0,0,0,5,0,28
2006,1,19,4,1000,1000,1057,1110,US,2166,N760UW,57,70,44,-13,0,DCA,LGA,214,4,9,0,NA,0,0,0,0,0,0
2006,1,19,4,1054,1100,1212,1206,US,2168,N703UW,78,66,43,6,-6,DCA,LGA,214,4,31,0,NA,0,0,0,0,0,0
2006,1,19,4,1152,1200,1256,1303,US,2170,N768UW,64,63,48,-7,-8,DCA,LGA,214,5,11,0,NA,0,0,0,0,0,0
2006,1,19,4,1252,1300,1409,1410,US,2172,N764UW,77,70,51,-1,-8,DCA,LGA,214,8,18,0,NA,0,0,0,0,0,0
2006,1,19,4,1357,1400,1513,1509,US,2174,N763UW,76,69,48,4,-3,DCA,LGA,214,7,21,0,NA,0,0,0,0,0,0
2006,1,19,4,1459,1500,1622,1608,US,2176,N755UW,83,68,56,14,-1,DCA,LGA,214,7,20,0,NA,0,0,0,0,0,0
2006,1,19,4,1556,1600,1713,1705,US,2178,N744UW,77,65,50,8,-4,DCA,LGA,214,5,22,0,NA,0,0,0,0,0,0
2006,1,19,4,1655,1700,1818,1812,US,2180,N767UW,83,72,52,6,-5,DCA,LGA,214,5,26,0,NA,0,0,0,0,0,0
2006,1,19,4,1808,1800,1911,1913,US,2182,N768UW,63,73,45,-2,8,DCA,LGA,214,6,12,0,NA,0,0,0,0,0,0
2006,1,19,4,1857,1900,2027,2010,US,2184,N764UW,90,70,59,17,-3,DCA,LGA,214,7,24,0,NA,0,0,0,17,0,0
2006,1,19,4,2007,2000,2127,2106,US,2186,N770UW,80,66,61,21,7,DCA,LGA,214,5,14,0,NA,0,0,0,14,0,7
2006,1,19,4,2053,2100,2213,2205,US,2188,N747UW,80,65,55,8,-7,DCA,LGA,214,5,20,0,NA,0,0,0,0,0,0
2006,1,19,4,834,830,1024,1020,US,1639,N826MD,170,170,154,4,4,DCA,MCI,950,4,12,0,NA,0,0,0,0,0,0
2006,1,19,4,1003,1005,1215,1223,US,656,N172UW,132,138,115,-8,-2,DCA,MCO,759,5,12,0,NA,0,0,0,0,0,0
2006,1,19,4,842,845,1050,1103,US,1159,N161UW,128,138,113,-13,-3,DCA,MCO,759,3,12,0,NA,0,0,0,0,0,0
2006,1,19,4,1936,1935,2150,2152,US,1189,N409US,134,137,112,-2,1,DCA,MCO,759,5,17,0,NA,0,0,0,0,0,0
2006,1,19,4,1428,1430,1633,1647,US,1271,N404US,125,137,112,-14,-2,DCA,MCO,759,6,7,0,NA,0,0,0,0,0,0
2006,1,19,4,1158,1155,1413,1410,US,1275,N783AU,135,135,115,3,3,DCA,MCO,759,4,16,0,NA,0,0,0,0,0,0
2006,1,19,4,617,620,822,835,US,1631,N802MD,125,135,113,-13,-3,DCA,MCO,759,3,9,0,NA,0,0,0,0,0,0
2006,1,19,4,1505,1510,1623,1634,US,534,N439US,78,84,63,-11,-5,DCA,MHT,407,4,11,0,NA,0,0,0,0,0,0
2006,1,19,4,2114,2120,2229,2243,US,1420,N405US,75,83,61,-14,-6,DCA,MHT,407,4,10,0,NA,0,0,0,0,0,0
2006,1,19,4,1419,1425,1600,1613,US,1125,N711UW,161,168,151,-13,-6,DCA,MSY,969,3,7,0,NA,0,0,0,0,0,0
2006,1,19,4,651,700,758,804,US,1695,N817MD,127,124,104,-6,-9,DCA,ORD,612,5,18,0,NA,0,0,0,0,0,0
2006,1,19,4,833,835,1058,1106,US,381,N439US,145,151,131,-8,-2,DCA,PBI,857,3,11,0,NA,0,0,0,0,0,0
2006,1,19,4,1935,1925,2200,2153,US,573,N439US,145,148,119,7,10,DCA,PBI,857,5,21,0,NA,0,0,0,0,0,0
2006,1,19,4,1527,1455,1746,1723,US,1407,N406US,139,148,124,23,32,DCA,PBI,857,3,12,0,NA,0,10,0,0,0,13
2006,1,19,4,1733,1740,1828,1837,US,12,N445US,55,57,36,-9,-7,DCA,PHL,119,7,12,0,NA,0,0,0,0,0,0
2006,1,19,4,1513,1515,1612,1608,US,1624,N813MA,59,53,47,4,-2,DCA,PHL,119,3,9,0,NA,0,0,0,0,0,0
2006,1,19,4,937,945,1024,1039,US,1650,N818MD,47,54,35,-15,-8,DCA,PHL,119,4,8,0,NA,0,0,0,0,0,0
2006,1,19,4,702,705,808,757,US,1686,N819MD,66,52,32,11,-3,DCA,PHL,119,14,20,0,NA,0,0,0,0,0,0
2006,1,19,4,1008,1005,1337,1321,US,196,N903AW,329,316,302,16,3,DCA,PHX,1979,10,17,0,NA,0,0,0,16,0,0
2006,1,19,4,700,700,1042,1015,US,365,N834AW,342,315,312,27,0,DCA,PHX,1979,5,25,0,NA,0,0,0,27,0,0
2006,1,19,4,1636,1635,1949,1940,US,675,N814AW,313,305,299,9,1,DCA,PHX,1979,5,9,0,NA,0,0,0,0,0,0
2006,1,19,4,1010,1015,1106,1118,US,986,N122UW,56,63,41,-12,-5,DCA,PIT,205,4,11,0,NA,0,0,0,0,0,0
2006,1,19,4,1609,1615,1708,1715,US,1126,N172UW,59,60,43,-7,-6,DCA,PIT,205,8,8,0,NA,0,0,0,0,0,0
2006,1,19,4,2106,2055,2200,2155,US,1677,N821MD,54,60,41,5,11,DCA,PIT,205,4,9,0,NA,0,0,0,0,0,0
2006,1,19,4,2114,2115,2227,2227,US,20,N780AU,73,72,56,0,-1,DCA,PVD,357,4,13,0,NA,0,0,0,0,0,0
2006,1,19,4,1525,1530,1632,1643,US,392,N375US,67,73,54,-11,-5,DCA,PVD,357,2,11,0,NA,0,0,0,0,0,0
2006,1,19,4,956,1005,1114,1120,US,508,N404US,78,75,58,-6,-9,DCA,PVD,357,5,15,0,NA,0,0,0,0,0,0
2006,1,19,4,1726,1735,1833,1849,US,1278,N420US,67,74,53,-16,-9,DCA,PVD,357,3,11,0,NA,0,0,0,0,0,0
2006,1,19,4,1459,1500,1619,1628,US,1602,N826MD,80,88,69,-9,-1,DCA,PWM,482,3,8,0,NA,0,0,0,0,0,0
2006,1,19,4,1155,1155,1256,1300,US,1629,N817MD,61,65,45,-4,0,DCA,RDU,227,3,13,0,NA,0,0,0,0,0,0
2006,1,19,4,1938,1940,2208,2218,US,69,N438US,150,158,131,-10,-2,DCA,RSW,892,3,16,0,NA,0,0,0,0,0,0
2006,1,19,4,818,820,1040,1056,US,720,N781AU,142,156,131,-16,-2,DCA,RSW,892,4,7,0,NA,0,0,0,0,0,0
2006,1,19,4,1444,1440,1707,1715,US,1472,N405US,143,155,129,-8,4,DCA,RSW,892,4,10,0,NA,0,0,0,0,0,0
2006,1,19,4,2114,2120,2215,2228,US,855,N420US,61,68,49,-13,-6,DCA,SYR,298,3,9,0,NA,0,0,0,0,0,0
2006,1,19,4,1537,1505,1640,1613,US,1610,N817MD,63,68,54,27,32,DCA,SYR,298,2,7,0,NA,0,25,0,0,0,2
2006,1,19,4,825,830,1039,1056,US,117,N435US,134,146,121,-17,-5,DCA,TPA,814,4,9,0,NA,0,0,0,0,0,0
2006,1,19,4,1910,1915,2120,2134,US,245,N730UW,130,139,119,-14,-5,DCA,TPA,814,2,9,0,NA,0,0,0,0,0,0
2006,1,19,4,956,1005,1212,1227,US,511,N169UW,136,142,121,-15,-9,DCA,TPA,814,3,12,0,NA,0,0,0,0,0,0
2006,1,19,4,1349,1340,1605,1603,US,581,N449US,136,143,118,2,9,DCA,TPA,814,2,16,0,NA,0,0,0,0,0,0
2006,1,19,4,1332,1325,1841,1818,US,120,N106UW,189,173,151,23,7,DEN,CLT,1337,7,31,0,NA,0,7,0,16,0,0
2006,1,19,4,1121,1120,1637,1613,US,124,N712UW,196,173,147,24,1,DEN,CLT,1337,5,44,0,NA,0,0,0,24,0,0
2006,1,19,4,645,645,1124,1144,US,874,N114UW,159,179,141,-20,0,DEN,CLT,1337,6,12,0,NA,0,0,0,0,0,0
2006,1,19,4,NA,2121,NA,2210,US,98,N838AW,NA,109,NA,NA,NA,DEN,LAS,629,0,0,1,A,0,0,0,0,0,0
2006,1,19,4,1518,1520,1648,1615,US,397,N316AW,150,115,103,33,-2,DEN,LAS,629,4,43,0,NA,0,0,0,33,0,0
2006,1,19,4,726,730,816,823,US,600,N160AW,110,113,96,-7,-4,DEN,LAS,629,3,11,0,NA,0,0,0,0,0,0
2006,1,19,4,1226,1228,1403,1320,US,892,N322AW,157,112,98,43,-2,DEN,LAS,629,6,53,0,NA,0,0,0,43,0,0
2006,1,19,4,1406,1400,1944,1923,US,62,N171UW,218,203,186,21,6,DEN,PHL,1557,8,24,0,NA,0,0,0,15,0,6
2006,1,19,4,702,700,1208,1229,US,140,N107UW,186,209,174,-21,2,DEN,PHL,1557,3,9,0,NA,0,0,0,0,0,0
2006,1,19,4,1520,1456,1739,1642,US,287,N601AW,139,106,95,57,24,DEN,PHX,602,8,36,0,NA,0,4,0,33,0,20
2006,1,19,4,807,810,1026,1018,US,457,N818AW,139,128,98,8,-3,DEN,PHX,602,7,34,0,NA,0,0,0,0,0,0
2006,1,19,4,600,600,800,745,US,483,N309AW,120,105,104,15,0,DEN,PHX,602,4,12,0,NA,0,0,0,15,0,0
2006,1,19,4,1309,1310,1531,1456,US,485,N160AW,142,106,101,35,-1,DEN,PHX,602,2,39,0,NA,0,0,0,35,0,0
2006,1,19,4,1657,1640,1927,1828,US,489,N314AW,150,108,100,59,17,DEN,PHX,602,7,43,0,NA,0,2,0,42,0,15
2006,1,19,4,1808,1755,2021,1945,US,587,N829AW,133,110,94,36,13,DEN,PHX,602,5,34,0,NA,0,8,0,23,0,5
2006,1,19,4,1127,1125,1410,1321,US,638,N164AW,163,116,95,49,2,DEN,PHX,602,5,63,0,NA,0,0,0,49,0,0
2006,1,19,4,612,615,1058,1109,US,130,N701UW,166,174,148,-11,-3,DEN,PIT,1290,5,13,0,NA,0,0,0,0,0,0
2006,1,19,4,1220,1220,1718,1708,US,132,N102UW,178,168,140,10,0,DEN,PIT,1290,5,33,0,NA,0,0,0,0,0,0
2006,1,19,4,1727,1700,2050,2017,US,710,N531AU,143,137,119,33,27,DFW,CLT,936,10,14,0,NA,0,12,0,6,0,15
2006,1,19,4,1209,1140,1537,1458,US,1008,N526AU,148,138,117,39,29,DFW,CLT,936,5,26,0,NA,0,0,0,10,0,29
2006,1,19,4,830,840,1144,1157,US,1042,N517AU,134,137,118,-13,-10,DFW,CLT,936,4,12,0,NA,0,0,0,0,0,0
2006,1,19,4,722,730,1049,1111,US,1618,N814MD,147,161,129,-22,-8,DFW,DCA,1192,8,10,0,NA,0,0,0,0,0,0
2006,1,19,4,1135,1125,1505,1504,US,1642,N803MD,150,159,131,1,10,DFW,DCA,1192,5,14,0,NA,0,0,0,0,0,0
2006,1,19,4,1647,1645,2036,2022,US,1706,N821MD,169,157,149,14,2,DFW,DCA,1192,4,16,0,NA,0,0,0,0,0,0
2006,1,19,4,725,730,828,827,US,135,N313AW,183,177,168,1,-5,DFW,LAS,1055,5,10,0,NA,0,0,0,0,0,0
2006,1,19,4,842,845,939,940,US,204,N307AW,177,175,163,-1,-3,DFW,LAS,1055,4,10,0,NA,0,0,0,0,0,0
2006,1,19,4,1650,1644,1748,1737,US,869,N158AW,178,173,163,11,6,DFW,LAS,1055,7,8,0,NA,0,0,0,0,0,0
2006,1,19,4,2239,2215,3,2312,US,898,N316AW,204,177,184,51,24,DFW,LAS,1055,5,15,0,NA,0,1,0,27,0,23
2006,1,19,4,621,630,1012,1037,US,804,N588US,171,187,155,-25,-9,DFW,PHL,1302,3,13,0,NA,0,0,0,0,0,0
2006,1,19,4,1038,1040,1432,1447,US,840,N383US,174,187,156,-15,-2,DFW,PHL,1302,4,14,0,NA,0,0,0,0,0,0
2006,1,19,4,1257,1305,1723,1715,US,1272,N532AU,206,190,179,8,-8,DFW,PHL,1302,7,20,0,NA,0,0,0,0,0,0
